date,XLP,XLY
2002-09-10,21.57,25.42
2002-09-11,21.53,25.43
2002-09-12,21.25,24.80
2002-09-13,21.37,25.05
2002-09-16,21.68,25.12
2002-09-17,21.13,24.84
2002-09-18,21.14,24.87
2002-09-19,20.53,24.00
2002-09-20,20.40,24.33
2002-09-23,20.32,23.57
2002-09-24,19.99,23.20
2002-09-25,20.15,23.66
2002-09-26,20.61,24.23
2002-09-27,20.00,23.52
2002-09-30,19.79,22.67
2002-10-01,20.38,23.30
2002-10-02,20.27,22.78
2002-10-03,20.22,22.67
2002-10-04,20.00,22.38
2002-10-07,19.96,21.51
2002-10-08,20.38,22.15
2002-10-09,20.12,21.35
2002-10-10,20.21,21.73
2002-10-11,20.44,22.78
2002-10-14,20.78,22.96
2002-10-15,20.96,24.10
2002-10-16,20.52,23.67
2002-10-17,20.61,23.93
2002-10-18,20.85,24.26
2002-10-21,21.37,24.80
2002-10-22,21.00,24.66
2002-10-23,21.00,24.94
2002-10-24,20.69,24.63
2002-10-25,20.83,25.13
2002-10-28,20.37,24.73
2002-10-29,20.66,24.70
2002-10-30,20.75,24.27
2002-10-31,20.56,24.20
2002-11-01,20.82,24.56
2002-11-04,20.35,24.45
2002-11-05,20.55,24.78
2002-11-06,20.47,25.06
2002-11-07,20.42,24.45
2002-11-08,20.29,24.13
2002-11-11,20.23,23.74
2002-11-12,19.63,24.10
2002-11-13,19.92,24.17
2002-11-14,20.19,24.85
2002-11-15,20.33,25.05
2002-11-18,20.24,24.64
2002-11-19,20.36,24.13
2002-11-20,20.34,24.36
2002-11-21,20.09,25.00
2002-11-22,20.09,25.07
2002-11-25,19.96,25.23
2002-11-26,19.83,24.54
2002-11-27,20.11,25.56
2002-11-29,19.99,25.32
2002-12-02,19.83,25.50
2002-12-03,19.95,24.70
2002-12-04,20.25,24.70
2002-12-05,20.05,24.53
2002-12-06,20.21,24.50
2002-12-09,20.15,23.70
2002-12-10,20.42,24.13
2002-12-11,20.30,24.10
2002-12-12,20.17,23.95
2002-12-13,20.18,23.52
2002-12-16,20.28,24.10
2002-12-17,20.07,23.75
2002-12-18,20.04,23.45
2002-12-19,19.78,23.24
2002-12-20,20.01,23.48
2002-12-23,20.07,23.15
2002-12-24,20.07,23.03
2002-12-26,20.06,23.29
2002-12-27,19.90,22.75
2002-12-30,20.02,22.97
2002-12-31,19.94,23.11
2003-01-02,20.32,23.98
2003-01-03,20.30,23.43
2003-01-06,20.45,23.86
2003-01-07,20.27,23.73
2003-01-08,20.15,23.51
2003-01-09,20.35,24.16
2003-01-10,20.41,24.22
2003-01-13,20.46,24.34
2003-01-14,20.52,24.37
2003-01-15,20.32,24.08
2003-01-16,20.62,23.99
2003-01-17,20.50,23.75
2003-01-21,20.35,23.08
2003-01-22,20.11,22.75
2003-01-23,19.97,23.28
2003-01-24,19.53,22.63
2003-01-27,19.27,22.27
2003-01-28,19.33,22.60
2003-01-29,19.12,22.80
2003-01-30,18.77,22.15
2003-01-31,19.26,22.34
2003-02-03,19.33,22.42
2003-02-04,19.34,21.96
2003-02-05,19.20,21.90
2003-02-06,19.05,21.82
2003-02-07,18.92,21.65
2003-02-10,19.05,21.66
2003-02-11,18.69,21.74
2003-02-12,18.69,21.56
2003-02-13,18.71,21.29
2003-02-14,19.05,21.75
2003-02-18,19.18,22.35
2003-02-19,19.03,22.04
2003-02-20,18.84,21.83
2003-02-21,18.95,22.16
2003-02-24,18.69,21.54
2003-02-25,18.83,21.98
2003-02-26,18.73,21.68
2003-02-27,18.75,21.98
2003-02-28,18.67,22.24
2003-03-03,18.52,21.90
2003-03-04,18.36,21.29
2003-03-05,18.22,21.56
2003-03-06,18.10,21.31
2003-03-07,18.12,21.63
2003-03-10,17.82,21.12
2003-03-11,18.00,20.94
2003-03-12,18.14,20.90
2003-03-13,18.54,22.01
2003-03-14,18.51,22.05
2003-03-17,19.04,23.11
2003-03-18,18.90,22.96
2003-03-19,19.22,23.40
2003-03-20,19.18,23.58
2003-03-21,19.49,24.28
2003-03-24,18.97,23.17
2003-03-25,18.98,23.51
2003-03-26,18.91,23.54
2003-03-27,18.95,23.45
2003-03-28,18.75,23.21
2003-03-31,18.57,22.73
2003-04-01,18.51,23.00
2003-04-02,18.90,23.60
2003-04-03,18.77,23.72
2003-04-04,18.85,23.89
2003-04-07,18.75,24.10
2003-04-08,18.97,24.12
2003-04-09,18.82,23.80
2003-04-10,18.88,24.07
2003-04-11,18.92,23.82
2003-04-14,19.25,24.43
2003-04-15,19.32,24.61
2003-04-16,18.77,24.27
2003-04-17,19.10,24.73
2003-04-21,18.96,24.74
2003-04-22,19.30,25.24
2003-04-23,19.26,25.50
2003-04-24,19.13,25.10
2003-04-25,18.84,24.72
2003-04-28,19.11,25.29
2003-04-29,19.28,25.50
2003-04-30,19.12,25.39
2003-05-01,19.10,25.16
2003-05-02,19.25,25.40
2003-05-05,19.13,25.31
2003-05-06,19.23,25.64
2003-05-07,19.28,25.62
2003-05-08,19.19,25.38
2003-05-09,19.43,25.67
2003-05-12,19.60,26.06
2003-05-13,19.51,26.03
2003-05-14,19.36,25.83
2003-05-15,19.51,25.89
2003-05-16,19.40,25.93
2003-05-19,19.21,25.15
2003-05-20,19.33,25.16
2003-05-21,19.48,25.27
2003-05-22,19.74,25.70
2003-05-23,19.64,25.61
2003-05-27,19.83,26.20
2003-05-28,19.95,26.21
2003-05-29,19.85,26.18
2003-05-30,20.06,26.74
2003-06-02,20.02,26.99
2003-06-03,20.22,26.95
2003-06-04,20.37,27.37
2003-06-05,20.39,27.52
2003-06-06,20.32,27.38
2003-06-09,20.28,26.99
2003-06-10,20.34,27.29
2003-06-11,20.49,27.59
2003-06-12,20.56,27.76
2003-06-13,20.36,27.46
2003-06-16,20.77,28.10
2003-06-17,20.64,28.10
2003-06-18,20.61,27.84
2003-06-19,20.38,27.38
2003-06-20,20.29,27.38
2003-06-23,20.18,27.04
2003-06-24,20.40,27.04
2003-06-25,20.11,26.88
2003-06-26,20.24,27.08
2003-06-27,20.13,26.92
2003-06-30,20.16,27.09
2003-07-01,20.33,27.03
2003-07-02,20.46,27.28
2003-07-03,20.34,27.25
2003-07-07,20.49,27.80
2003-07-08,20.51,28.19
2003-07-09,20.24,27.84
2003-07-10,20.16,27.48
2003-07-11,20.30,27.89
2003-07-14,20.25,28.04
2003-07-15,20.36,27.87
2003-07-16,20.15,27.79
2003-07-17,20.08,27.47
2003-07-18,20.26,27.65
2003-07-21,20.09,27.34
2003-07-22,20.30,27.54
2003-07-23,20.21,27.42
2003-07-24,20.07,27.39
2003-07-25,20.23,27.75
2003-07-28,20.11,27.89
2003-07-29,20.00,27.71
2003-07-30,20.13,27.53
2003-07-31,20.13,27.59
2003-08-01,19.93,27.56
2003-08-04,20.01,27.35
2003-08-05,19.77,26.90
2003-08-06,19.89,26.99
2003-08-07,20.06,27.22
2003-08-08,20.18,27.48
2003-08-11,20.15,27.60
2003-08-12,20.31,27.97
2003-08-13,20.24,27.87
2003-08-14,20.35,28.00
2003-08-15,20.42,28.20
2003-08-18,20.46,28.36
2003-08-19,20.35,28.39
2003-08-20,20.28,28.56
2003-08-21,20.35,28.78
2003-08-22,20.17,28.39
2003-08-25,20.29,28.30
2003-08-26,20.32,28.49
2003-08-27,20.40,28.53
2003-08-28,20.46,28.73
2003-08-29,20.47,29.00
2003-09-02,20.70,29.40
2003-09-03,20.75,29.39
2003-09-04,20.85,29.48
2003-09-05,20.63,29.19
2003-09-08,20.69,29.20
2003-09-09,20.46,28.63
2003-09-10,20.45,28.27
2003-09-11,20.56,28.50
2003-09-12,20.61,28.40
2003-09-15,20.59,28.50
2003-09-16,20.60,28.92
2003-09-17,20.70,28.91
2003-09-18,20.83,29.10
2003-09-19,20.71,28.89
2003-09-22,20.54,28.45
2003-09-23,20.66,28.71
2003-09-24,20.48,28.15
2003-09-25,20.46,28.04
2003-09-26,20.41,27.73
2003-09-29,20.41,27.69
2003-09-30,20.32,27.58
2003-10-01,20.69,28.34
2003-10-02,20.69,28.49
2003-10-03,20.85,28.81
2003-10-06,20.92,29.02
2003-10-07,21.03,29.14
2003-10-08,20.97,28.93
2003-10-09,21.00,29.30
2003-10-10,20.99,29.36
2003-10-13,21.07,29.66
2003-10-14,21.18,29.82
2003-10-15,21.15,29.70
2003-10-16,21.18,29.83
2003-10-17,21.05,29.41
2003-10-20,21.06,29.38
2003-10-21,21.03,29.47
2003-10-22,20.93,29.06
2003-10-23,20.93,29.06
2003-10-24,20.91,29.09
2003-10-27,20.90,29.41
2003-10-28,21.13,30.07
2003-10-29,21.23,30.01
2003-10-30,21.20,30.11
2003-10-31,21.24,30.09
2003-11-03,21.43,30.32
2003-11-04,21.30,30.14
2003-11-05,21.27,30.11
2003-11-06,21.40,30.33
2003-11-07,21.40,30.41
2003-11-10,21.34,30.05
2003-11-11,21.36,30.00
2003-11-12,21.52,30.30
2003-11-13,21.27,30.19
2003-11-14,21.15,29.86
2003-11-17,21.17,29.59
2003-11-18,21.09,29.21
2003-11-19,21.20,29.40
2003-11-20,21.05,29.37
2003-11-21,21.10,29.50
2003-11-24,21.39,30.09
2003-11-25,21.44,30.38
2003-11-26,21.41,30.37
2003-11-28,21.49,30.36
2003-12-01,21.45,30.65
2003-12-02,21.26,30.42
2003-12-03,21.27,30.30
2003-12-04,21.36,30.23
2003-12-05,21.29,29.92
2003-12-08,21.34,30.05
2003-12-09,21.26,29.90
2003-12-10,21.28,29.76
2003-12-11,21.27,30.22
2003-12-12,21.41,30.38
2003-12-15,21.27,30.25
2003-12-16,21.48,30.18
2003-12-17,21.46,30.46
2003-12-18,21.57,30.85
2003-12-19,21.40,30.86
2003-12-22,21.52,30.96
2003-12-23,21.53,31.06
2003-12-24,21.46,30.94
2003-12-26,21.48,31.08
2003-12-29,21.62,31.36
2003-12-30,21.65,31.26
2003-12-31,21.78,31.49
2004-01-02,21.52,31.22
2004-01-05,21.66,31.49
2004-01-06,21.71,31.61
2004-01-07,21.62,31.75
2004-01-08,21.59,31.65
2004-01-09,21.43,31.52
2004-01-12,21.53,31.45
2004-01-13,21.50,31.40
2004-01-14,21.58,31.65
2004-01-15,21.60,31.74
2004-01-16,21.59,31.74
2004-01-20,21.52,31.51
2004-01-21,21.61,31.90
2004-01-22,21.54,32.15
2004-01-23,21.72,32.05
2004-01-26,21.93,32.11
2004-01-27,21.82,31.89
2004-01-28,21.60,31.13
2004-01-29,21.90,31.33
2004-01-30,21.78,31.31
2004-02-02,21.87,31.22
2004-02-03,21.98,31.05
2004-02-04,22.11,31.01
2004-02-05,22.25,31.25
2004-02-06,22.42,31.58
2004-02-09,22.45,31.62
2004-02-10,22.54,31.89
2004-02-11,22.51,32.21
2004-02-12,22.55,32.05
2004-02-13,22.41,31.73
2004-02-17,22.61,32.14
2004-02-18,22.58,31.95
2004-02-19,22.69,31.98
2004-02-20,22.87,31.74
2004-02-23,23.00,31.51
2004-02-24,22.86,31.57
2004-02-25,22.93,31.74
2004-02-26,22.93,31.94
2004-02-27,23.02,31.99
2004-03-01,23.28,32.19
2004-03-02,23.05,32.10
2004-03-03,23.17,32.13
2004-03-04,23.12,32.26
2004-03-05,23.13,32.49
2004-03-08,23.12,32.04
2004-03-09,23.12,31.83
2004-03-10,23.06,31.44
2004-03-11,22.62,30.86
2004-03-12,22.62,31.35
2004-03-15,22.40,30.73
2004-03-16,22.44,31.00
2004-03-17,22.71,31.44
2004-03-18,22.70,31.36
2004-03-19,22.57,31.14
2004-03-22,22.27,30.66
2004-03-23,22.23,30.60
2004-03-24,22.29,30.75
2004-03-25,22.60,31.29
2004-03-26,22.47,31.26
2004-03-29,22.74,31.55
2004-03-30,22.88,31.79
2004-03-31,22.88,31.75
2004-04-01,22.79,31.89
2004-04-02,22.82,32.18
2004-04-05,22.90,32.51
2004-04-06,23.01,32.44
2004-04-07,22.95,32.20
2004-04-08,22.83,32.00
2004-04-12,22.92,32.27
2004-04-13,22.69,31.67
2004-04-14,22.85,31.62
2004-04-15,22.92,31.59
2004-04-16,23.08,31.89
2004-04-19,23.15,31.91
2004-04-20,22.97,31.71
2004-04-21,23.02,31.75
2004-04-22,23.25,32.39
2004-04-23,23.27,32.26
2004-04-26,23.22,32.00
2004-04-27,23.28,32.22
2004-04-28,23.01,31.84
2004-04-29,23.13,31.63
2004-04-30,23.18,31.39
2004-05-03,23.32,31.55
2004-05-04,23.22,31.49
2004-05-05,23.26,31.56
2004-05-06,23.16,31.09
2004-05-07,22.94,30.34
2004-05-10,22.83,29.96
2004-05-11,22.79,30.40
2004-05-12,22.67,30.50
2004-05-13,22.63,30.40
2004-05-14,22.72,30.41
2004-05-17,22.57,29.93
2004-05-18,22.70,30.40
2004-05-19,22.58,30.27
2004-05-20,22.66,30.34
2004-05-21,22.67,30.49
2004-05-24,22.58,30.81
2004-05-25,22.85,31.43
2004-05-26,22.87,31.45
2004-05-27,23.14,31.59
2004-05-28,23.05,31.59
2004-06-01,23.05,31.56
2004-06-02,23.24,31.68
2004-06-03,23.19,31.48
2004-06-04,23.23,31.61
2004-06-07,23.43,32.05
2004-06-08,23.54,32.16
2004-06-09,23.45,31.92
2004-06-10,23.45,32.05
2004-06-14,23.33,31.64
2004-06-15,23.44,31.83
2004-06-16,23.41,31.86
2004-06-17,23.32,31.94
2004-06-18,23.23,31.89
2004-06-21,23.20,31.78
2004-06-22,23.21,31.64
2004-06-23,23.24,31.89
2004-06-24,23.15,31.90
2004-06-25,22.93,31.87
2004-06-28,22.93,31.81
2004-06-29,22.95,31.57
2004-06-30,23.09,31.63
2004-07-01,22.86,31.44
2004-07-02,22.86,31.27
2004-07-06,22.87,31.07
2004-07-07,22.89,30.98
2004-07-08,22.86,30.56
2004-07-09,22.92,30.73
2004-07-12,22.95,30.81
2004-07-13,22.98,30.93
2004-07-14,22.97,30.80
2004-07-15,22.82,30.65
2004-07-16,22.81,30.31
2004-07-19,22.82,30.19
2004-07-20,22.83,30.53
2004-07-21,22.52,30.26
2004-07-22,22.45,30.31
2004-07-23,22.12,30.13
2004-07-26,22.04,29.87
2004-07-27,22.27,30.38
2004-07-28,22.21,30.25
2004-07-29,21.95,30.40
2004-07-30,21.95,30.43
2004-08-02,22.17,30.61
2004-08-03,22.08,30.30
2004-08-04,22.13,30.14
2004-08-05,21.87,29.61
2004-08-06,21.60,29.18
2004-08-09,21.68,29.14
2004-08-10,21.85,29.57
2004-08-11,22.02,29.36
2004-08-12,21.97,28.96
2004-08-13,22.07,29.03
2004-08-16,22.21,29.72
2004-08-17,22.23,30.10
2004-08-18,22.38,30.36
2004-08-19,22.27,30.22
2004-08-20,22.37,30.49
2004-08-23,22.29,30.33
2004-08-24,22.30,30.41
2004-08-25,22.43,30.64
2004-08-26,22.47,30.63
2004-08-27,22.43,30.63
2004-08-30,22.32,30.39
2004-08-31,22.34,30.37
2004-09-01,22.34,30.47
2004-09-02,22.60,30.95
2004-09-03,22.70,30.92
2004-09-07,22.70,31.13
2004-09-08,22.46,31.03
2004-09-09,22.37,30.87
2004-09-10,22.39,31.15
2004-09-13,22.41,31.25
2004-09-14,22.42,31.39
2004-09-15,22.20,31.21
2004-09-16,22.08,31.40
2004-09-17,22.09,31.42
2004-09-20,21.72,31.18
2004-09-21,21.64,31.42
2004-09-22,21.43,31.00
2004-09-23,21.55,31.11
2004-09-24,21.53,31.20
2004-09-27,21.44,30.98
2004-09-28,21.55,30.96
2004-09-29,21.61,31.07
2004-09-30,21.66,31.20
2004-10-01,21.88,31.59
2004-10-04,21.83,31.89
2004-10-05,21.83,31.85
2004-10-06,21.93,32.02
2004-10-07,21.76,31.79
2004-10-08,21.61,31.54
2004-10-11,21.60,31.66
2004-10-12,21.54,31.58
2004-10-13,21.45,31.48
2004-10-14,21.37,31.21
2004-10-15,21.51,31.43
2004-10-18,21.59,31.65
2004-10-19,21.46,31.45
2004-10-20,21.52,31.28
2004-10-21,21.52,31.56
2004-10-22,21.38,31.29
2004-10-25,21.26,31.26
2004-10-26,21.49,31.78
2004-10-27,21.72,32.32
2004-10-28,21.82,32.50
2004-10-29,21.80,32.46
2004-11-01,21.75,32.59
2004-11-02,21.89,32.71
2004-11-03,22.06,32.79
2004-11-04,22.65,33.51
2004-11-05,22.75,33.63
2004-11-08,22.71,33.65
2004-11-09,22.70,33.68
2004-11-10,22.73,33.68
2004-11-11,22.90,33.99
2004-11-12,22.97,34.21
2004-11-15,23.04,34.31
2004-11-16,22.89,33.99
2004-11-17,22.91,34.02
2004-11-18,22.90,34.18
2004-11-19,22.65,33.75
2004-11-22,22.80,33.96
2004-11-23,22.75,34.15
2004-11-24,22.74,34.38
2004-11-26,22.74,34.42
2004-11-29,22.51,34.19
2004-11-30,22.34,33.82
2004-12-01,22.64,34.35
2004-12-02,22.85,34.39
2004-12-03,22.81,34.28
2004-12-06,22.66,34.22
2004-12-07,22.60,33.98
2004-12-08,22.61,34.18
2004-12-09,22.87,34.44
2004-12-10,22.91,34.40
2004-12-13,22.96,34.52
2004-12-14,23.17,34.70
2004-12-15,23.16,34.85
2004-12-16,23.10,34.79
2004-12-17,22.83,34.53
2004-12-20,22.84,34.49
2004-12-21,23.00,34.68
2004-12-22,23.09,34.92
2004-12-23,23.04,34.86
2004-12-27,23.02,34.88
2004-12-28,23.16,35.29
2004-12-29,23.11,35.32
2004-12-30,23.16,35.42
2004-12-31,23.08,35.29
2005-01-03,23.08,35.06
2005-01-04,23.00,34.65
2005-01-05,22.88,34.52
2005-01-06,22.99,34.34
2005-01-07,23.10,34.33
2005-01-10,23.24,34.46
2005-01-11,23.14,34.24
2005-01-12,23.21,34.44
2005-01-13,23.06,34.19
2005-01-14,23.19,34.51
2005-01-18,23.43,34.80
2005-01-19,23.39,34.45
2005-01-20,23.37,33.83
2005-01-21,23.17,33.71
2005-01-24,23.08,33.38
2005-01-25,23.17,33.47
2005-01-26,23.15,33.65
2005-01-27,23.28,33.58
2005-01-28,23.29,33.42
2005-01-31,23.35,33.78
2005-02-01,23.36,33.81
2005-02-02,23.55,33.91
2005-02-03,23.57,33.79
2005-02-04,23.64,34.15
2005-02-07,23.59,34.24
2005-02-08,23.62,34.16
2005-02-09,23.41,33.78
2005-02-10,23.40,33.92
2005-02-11,23.54,34.09
2005-02-14,23.55,34.04
2005-02-15,23.59,34.31
2005-02-16,23.65,34.25
2005-02-17,23.50,34.08
2005-02-18,23.47,34.01
2005-02-22,23.12,33.34
2005-02-23,23.18,33.55
2005-02-24,23.29,33.58
2005-02-25,23.37,33.74
2005-02-28,23.32,33.60
2005-03-01,23.51,33.98
2005-03-02,23.45,34.00
2005-03-03,23.61,33.96
2005-03-04,23.73,34.25
2005-03-07,23.66,34.28
2005-03-08,23.55,34.10
2005-03-09,23.38,33.72
2005-03-10,23.43,33.78
2005-03-11,23.25,33.74
2005-03-14,23.32,33.79
2005-03-15,23.18,33.83
2005-03-16,23.12,33.63
2005-03-17,23.20,33.66
2005-03-18,23.03,33.42
2005-03-21,22.90,33.26
2005-03-22,22.77,32.98
2005-03-23,22.92,32.87
2005-03-24,22.91,32.92
2005-03-28,22.93,33.15
2005-03-29,22.88,32.73
2005-03-30,23.18,33.26
2005-03-31,23.02,33.16
2005-04-01,22.80,32.90
2005-04-04,22.93,32.99
2005-04-05,23.10,33.19
2005-04-06,23.04,33.05
2005-04-07,23.20,33.20
2005-04-08,23.09,32.94
2005-04-11,23.15,32.76
2005-04-12,23.24,33.07
2005-04-13,23.13,32.57
2005-04-14,23.08,32.12
2005-04-15,22.86,31.47
2005-04-18,22.71,31.53
2005-04-19,22.77,31.57
2005-04-20,22.48,31.05
2005-04-21,22.86,31.82
2005-04-22,22.62,31.34
2005-04-25,22.86,31.62
2005-04-26,22.69,31.40
2005-04-27,22.77,31.44
2005-04-28,22.72,30.98
2005-04-29,22.78,31.05
2005-05-02,22.95,31.21
2005-05-03,23.05,31.33
2005-05-04,23.20,32.00
2005-05-05,23.16,31.81
2005-05-06,23.07,31.81
2005-05-09,23.21,31.99
2005-05-10,23.08,31.60
2005-05-11,23.16,31.59
2005-05-12,23.05,31.43
2005-05-13,22.85,31.41
2005-05-16,23.07,31.80
2005-05-17,23.19,32.07
2005-05-18,23.41,32.70
2005-05-19,23.55,32.96
2005-05-20,23.52,32.87
2005-05-23,23.56,33.08
2005-05-24,23.52,33.02
2005-05-25,23.44,32.92
2005-05-26,23.46,33.09
2005-05-27,23.39,33.09
2005-05-31,23.31,32.97
2005-06-01,23.47,33.11
2005-06-02,23.53,33.28
2005-06-03,23.34,33.04
2005-06-06,23.35,33.09
2005-06-07,23.44,33.14
2005-06-08,23.38,33.00
2005-06-09,23.39,33.13
2005-06-10,23.37,33.13
2005-06-13,23.45,33.18
2005-06-14,23.41,33.53
2005-06-15,23.42,33.53
2005-06-16,23.35,33.60
2005-06-17,23.30,33.69
2005-06-20,23.29,33.71
2005-06-21,23.24,33.73
2005-06-22,23.26,33.72
2005-06-23,22.97,33.13
2005-06-24,22.74,32.84
2005-06-27,22.72,32.69
2005-06-28,23.01,33.15
2005-06-29,22.95,32.95
2005-06-30,22.75,32.78
2005-07-01,22.83,32.86
2005-07-05,22.96,33.17
2005-07-06,22.74,32.87
2005-07-07,22.70,32.97
2005-07-08,23.00,33.48
2005-07-11,23.13,33.66
2005-07-12,23.15,33.88
2005-07-13,23.24,33.79
2005-07-14,23.37,33.97
2005-07-15,23.36,34.11
2005-07-18,23.25,34.14
2005-07-19,23.21,34.35
2005-07-20,23.30,34.48
2005-07-21,23.21,34.40
2005-07-22,23.28,34.57
2005-07-25,23.20,34.30
2005-07-26,23.32,34.58
2005-07-27,23.38,34.67
2005-07-28,23.58,35.02
2005-07-29,23.48,34.64
2005-08-01,23.36,34.65
2005-08-02,23.44,34.82
2005-08-03,23.49,34.67
2005-08-04,23.29,34.37
2005-08-05,23.14,34.11
2005-08-08,23.10,34.03
2005-08-09,23.14,34.41
2005-08-10,23.10,34.39
2005-08-11,23.16,34.54
2005-08-12,23.08,34.45
2005-08-15,23.19,34.70
2005-08-16,22.96,33.98
2005-08-17,22.95,34.18
2005-08-18,23.21,34.04
2005-08-19,23.18,33.87
2005-08-22,23.25,33.85
2005-08-23,23.19,33.74
2005-08-24,22.98,33.50
2005-08-25,23.01,33.59
2005-08-26,22.95,33.45
2005-08-29,23.11,33.55
2005-08-30,22.99,33.21
2005-08-31,23.07,33.50
2005-09-01,23.04,33.17
2005-09-02,23.08,33.05
2005-09-06,23.33,33.62
2005-09-07,23.35,33.86
2005-09-08,23.26,33.54
2005-09-09,23.36,33.82
2005-09-12,23.41,33.91
2005-09-13,23.19,33.42
2005-09-14,23.04,33.11
2005-09-15,23.13,33.17
2005-09-16,23.08,33.14
2005-09-19,22.94,32.74
2005-09-20,22.80,32.17
2005-09-21,22.52,31.66
2005-09-22,22.69,32.17
2005-09-23,22.73,32.29
2005-09-26,22.65,32.25
2005-09-27,22.89,32.24
2005-09-28,22.92,31.95
2005-09-29,23.12,32.27
2005-09-30,23.28,32.49
2005-10-03,23.25,32.40
2005-10-04,23.15,32.18
2005-10-05,22.99,31.64
2005-10-06,22.86,31.67
2005-10-07,22.84,31.70
2005-10-10,22.76,31.46
2005-10-11,22.76,31.34
2005-10-12,22.68,30.99
2005-10-13,22.62,31.08
2005-10-14,22.75,31.39
2005-10-17,23.00,31.45
2005-10-18,22.83,31.12
2005-10-19,23.07,31.71
2005-10-20,22.89,31.32
2005-10-21,22.87,31.28
2005-10-24,23.07,31.82
2005-10-25,22.99,31.59
2005-10-26,22.92,31.40
2005-10-27,22.70,30.77
2005-10-28,23.08,31.31
2005-10-31,23.17,31.83
2005-11-01,23.04,31.85
2005-11-02,23.10,32.41
2005-11-03,23.19,32.42
2005-11-04,23.18,32.54
2005-11-07,23.23,32.80
2005-11-08,23.16,32.43
2005-11-09,23.20,32.42
2005-11-10,23.47,32.91
2005-11-11,23.50,33.01
2005-11-14,23.41,33.03
2005-11-15,23.29,32.54
2005-11-16,23.35,32.52
2005-11-17,23.34,32.95
2005-11-18,23.40,33.17
2005-11-21,23.43,33.29
2005-11-22,23.59,33.44
2005-11-23,23.68,33.68
2005-11-25,23.70,33.68
2005-11-28,23.59,33.37
2005-11-29,23.57,33.32
2005-11-30,23.38,33.10
2005-12-01,23.54,33.48
2005-12-02,23.53,33.59
2005-12-05,23.44,33.39
2005-12-06,23.42,33.49
2005-12-07,23.36,33.46
2005-12-08,23.32,33.32
2005-12-09,23.36,33.37
2005-12-12,23.41,33.41
2005-12-13,23.70,33.56
2005-12-14,23.90,33.73
2005-12-15,23.94,33.66
2005-12-16,23.80,33.41
2005-12-19,23.76,33.05
2005-12-20,23.62,32.98
2005-12-21,23.69,33.01
2005-12-22,23.71,33.02
2005-12-23,23.67,33.08
2005-12-27,23.51,32.80
2005-12-28,23.54,32.86
2005-12-29,23.48,32.85
2005-12-30,23.29,32.65
2006-01-03,23.44,33.00
2006-01-04,23.52,33.03
2006-01-05,23.40,33.06
2006-01-06,23.50,33.33
2006-01-09,23.61,33.67
2006-01-10,23.55,33.68
2006-01-11,23.57,33.85
2006-01-12,23.51,33.55
2006-01-13,23.48,33.56
2006-01-17,23.39,33.38
2006-01-18,23.49,33.27
2006-01-19,23.51,33.52
2006-01-20,23.17,32.95
2006-01-23,23.19,32.93
2006-01-24,23.27,33.26
2006-01-25,23.29,33.14
2006-01-26,23.34,33.28
2006-01-27,23.53,33.43
2006-01-30,23.44,33.35
2006-01-31,23.33,33.23
2006-02-01,23.39,33.34
2006-02-02,23.38,33.30
2006-02-03,23.23,33.14
2006-02-06,23.18,33.13
2006-02-07,23.07,32.93
2006-02-08,23.17,33.16
2006-02-09,23.24,33.15
2006-02-10,23.21,33.27
2006-02-13,23.18,33.19
2006-02-14,23.47,33.56
2006-02-15,23.62,33.71
2006-02-16,23.73,33.82
2006-02-17,23.63,33.62
2006-02-21,23.60,33.44
2006-02-22,23.79,33.69
2006-02-23,23.80,33.51
2006-02-24,23.68,33.45
2006-02-27,23.85,33.75
2006-02-28,23.53,33.47
2006-03-01,23.62,33.72
2006-03-02,23.49,33.50
2006-03-03,23.55,33.48
2006-03-06,23.47,33.27
2006-03-07,23.63,33.12
2006-03-08,23.89,33.18
2006-03-09,23.93,33.05
2006-03-10,24.15,33.36
2006-03-13,24.17,33.35
2006-03-14,24.11,33.71
2006-03-15,24.02,33.90
2006-03-16,24.10,33.97
2006-03-17,23.96,34.02
2006-03-20,24.10,33.94
2006-03-21,23.94,33.75
2006-03-22,24.16,33.86
2006-03-23,23.98,33.84
2006-03-24,23.98,33.79
2006-03-27,23.90,33.78
2006-03-28,23.71,33.60
2006-03-29,23.88,33.90
2006-03-30,23.69,33.76
2006-03-31,23.60,33.66
2006-04-03,23.68,33.54
2006-04-04,23.66,33.73
2006-04-05,23.71,33.95
2006-04-06,23.62,34.02
2006-04-07,23.41,33.87
2006-04-10,23.44,33.82
2006-04-11,23.22,33.55
2006-04-12,23.30,33.52
2006-04-13,23.26,33.60
2006-04-17,23.13,33.43
2006-04-18,23.35,33.92
2006-04-19,23.38,33.80
2006-04-20,23.42,33.93
2006-04-21,23.42,33.67
2006-04-24,23.52,33.66
2006-04-25,23.52,33.61
2006-04-26,23.74,33.84
2006-04-27,23.77,34.11
2006-04-28,23.83,34.09
2006-05-01,23.82,33.90
2006-05-02,23.96,33.93
2006-05-03,23.80,34.02
2006-05-04,23.84,34.21
2006-05-05,24.06,34.61
2006-05-08,24.19,34.66
2006-05-09,24.26,34.76
2006-05-10,24.16,34.78
2006-05-11,23.86,34.43
2006-05-12,23.67,34.09
2006-05-15,23.93,34.18
2006-05-16,24.02,33.94
2006-05-17,23.72,33.47
2006-05-18,23.60,33.45
2006-05-19,23.62,33.68
2006-05-22,23.69,33.44
